Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
29,4005985;;0,57;-0,09;
29,50061575;;0,57;-0,09;
29,6006555;;0,465;-0,05;
29,69977575;;0,26;-0,02;
29,80059575;;0,0150000000000001;0,01;
29,90029775;;-0,21;0,04;
30,00073375;;-0,39;0,07;
30,10073025;;-0,48;0,07;
30,20138725;;-0,49;0,06;
30,30037025;;-0,425;0,04;
30,40134;;-0,245;0,01;
30,501363;;-0,0150000000000001;-0,03;
30,6006555;;0,22;-0,06;
30,7001545;;0,415;-0,09;
30,80081575;;0,545;-0,09;
30,90020725;;0,57;-0,09;
31,00089225;;0,55;-0,07;
31,10015575;;0,385;-0,05;
31,2002;;0,155;-0,01;
31,3007545;;-0,0800000000000001;0,03;
31,39965675;;-0,29;0,05;
31,501461;;-0,44;0,07;
31,60077775;;-0,495;0,07;
31,700135;;-0,48;0,06;
31,8010485;;-0,355;0,03;
31,90056725;;-0,155;-0,01;
32,00019575;;0,0750000000000002;-0,04;
32,10011375;;0,305;-0,07;
32,2005155;;0,48;-0,09;
32,3002085;;0,57;-0,09;
32,40021675;;0,565;-0,09;
32,5006885;;0,49;-0,06;
32,59997525;;0,295;-0,03;
32,70043675;;0,0600000000000001;0,01;
32,80077775;;-0,17;0,04;
32,89981375;;-0,36;0,06;
33,00006;;-0,47;0,07;
33,10111225;;-0,49;0,07;
33,2022785;;-0,445;0,05;
33,301835;;-0,28;0,01;
33,4004305;;-0,0600000000000001;-0,02;
33,50075275;;0,18;-0,05;
33,6009795;;0,385;-0,08;
33,70081025;;0,525;-0,09;
33,8000285;;0,565;-0,09;
33,90071275;;0,56;-0,08;
34,00123375;;0,415;-0,05;
34,1006945;;0,19;-0,01;
34,20057775;;-0,04;0,02;
34,29937375;;-0,255;0,05;
34,40153075;;-0,42;0,07;
34,50131375;;-0,49;0,07;
34,60073025;;-0,48;0,06;
34,700495;;-0,385;0,03;
34,80049575;;-0,185;0;
34,9011795;;0,0449999999999999;-0,04;
35,00160225;;0,28;-0,07;
35,10131025;;0,46;-0,09;
35,20035775;;0,56;-0,09;
35,30081025;;0,575;-0,09;
35,40183375;;0,515;-0,07;
35,49961575;;0,335;-0,03;
35,600241;;0,0950000000000002;0;
35,7002155;;-0,135;0,03;
35,80108975;;-0,335;0,06;
